date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:54:11	58952/58952	---M--	200	added ('OK')	font/ttf	etag:%22c93ac075df97faf961de4c32098cd30b-ssl%22	https://www.spring-invest.com/fonts/GalanoGrotesque-SemiBold.ttf	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/fonts/GalanoGrotesque-SemiBold.ttf	(from https://www.spring-invest.com/_next/static/css/3667a944534815e89c76.css)
14:54:12	46516/46516	---M--	200	added ('OK')	font/otf	etag:%22e3a5bc1458defa8ba9de04784db8acac-ssl%22	https://www.spring-invest.com/fonts/GalanoGrotesque-SemiBold.otf	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/fonts/GalanoGrotesque-SemiBold.otf	(from https://www.spring-invest.com/_next/static/css/3667a944534815e89c76.css)
14:54:13	4178/4178	---M--	200	added ('OK')	image/gif	etag:%2293c92ca5b8d71b97c9a853380c862200-ssl%22	https://www.spring-invest.com/_next/static/media/ajax-loader.fb6f3c230cb846e25247dfaa1da94d8f.gif	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/static/media/ajax-loader.fb6f3c230cb846e25247dfaa1da94d8f.gif	(from https://www.spring-invest.com/_next/static/css/774e562178526c48ad5b.css)
14:54:13	2048/2048	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%229b0c0e78f085d430a794b1b6089f9a66-ssl-df%22	https://www.spring-invest.com/_next/static/media/slick.a4e97f5a2a64f0ab132323fbeb33ae29.eot	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/static/media/slick.a4e97f5a2a64f0ab132323fbeb33ae29.eot	(from https://www.spring-invest.com/_next/static/css/774e562178526c48ad5b.css)
14:54:14	2048/2048	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%229b0c0e78f085d430a794b1b6089f9a66-ssl-df%22	https://www.spring-invest.com/_next/static/media/slick.a4e97f5a2a64f0ab132323fbeb33ae29.eot?	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/static/media/slick.a4e97f5a2a64f0ab132323fbeb33ae29d41d.eot	(from https://www.spring-invest.com/_next/static/css/774e562178526c48ad5b.css)
14:54:14	1380/1380	---M-Z	200	added ('OK')	application/font-woff	etag:%22d9b830240479e8bbc39c74545fa21ac4-ssl-df%22	https://www.spring-invest.com/_next/static/media/slick.295183786cd8a138986521d9f388a286.woff	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/static/media/slick.295183786cd8a138986521d9f388a286.woff	(from https://www.spring-invest.com/_next/static/css/774e562178526c48ad5b.css)
14:54:15	1892/1892	---M--	200	added ('OK')	font/ttf	etag:%226822d109cd19ab7b12154b5ac469244f-ssl%22	https://www.spring-invest.com/_next/static/media/slick.c94f7671dcc99dce43e22a89f486f7c2.ttf	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/static/media/slick.c94f7671dcc99dce43e22a89f486f7c2.ttf	(from https://www.spring-invest.com/_next/static/css/774e562178526c48ad5b.css)
14:54:16	2152/2152	---M-Z	200	added ('OK')	image/svg+xml	etag:%223ca684fae58a347a06f2f4dfb5a98c81-ssl-df%22	https://www.spring-invest.com/_next/static/media/slick.2630a3e3eab21c607e21576571b95b9d.svg	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/static/media/slick.2630a3e3eab21c607e21576571b95b9d.svg	(from https://www.spring-invest.com/_next/static/css/774e562178526c48ad5b.css)
14:54:16	509/509	---M--	200	added ('OK')	image/svg+xml	etag:%229d285c916e72bfdcded508b74b46e2bc-ssl%22	https://www.spring-invest.com/_next/static/media/arrow-right.fdf39462d8e6f69af37b3c944c140c71.svg	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/static/media/arrow-right.fdf39462d8e6f69af37b3c944c140c71.svg	(from https://www.spring-invest.com/_next/static/css/774e562178526c48ad5b.css)
14:54:16	216/216	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Wed,%2012%20Jul%202023%2009:24:17%20GMT	https://www.spring-invest.com/_next/image?url=%2F_next%2Fstatic%2Fimage%2Fpublic%2Fsvg%2Fquote.ab74647a05b78f921db7c664a795bb46.svg&w=96&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/image.53f16a.delayed	(from https://www.spring-invest.com/our-offer)
14:54:17	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2012%20Jul%202023%2009:24:17%20GMT	https://www.spring-invest.com/nextimg/%2F_next%2Fstatic%2Fimage%2Fpublic%2Fsvg%2Fquote.ab74647a05b78f921db7c664a795bb46.svg/96/75?url=%2F_next%2Fstatic%2Fimage%2Fpublic%2Fsvg%2Fquote.ab74647a05b78f921db7c664a795bb46.svg&w=96&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/nextimg/_next/static/image/public/svg/quote.ab74647a05b78f921db7c664a795bb46.svg/96/75.54f16a.delayed	(from https://www.spring-invest.com/our-offer)
14:54:18	1481/1481	---M-Z	200	added ('OK')	image/svg+xml	etag:%225b66109300c5ced3f9aac7cfde125cab-ssl-df%22	https://www.spring-invest.com/_next/static/image/public/svg/quote.ab74647a05b78f921db7c664a795bb46.svg?url=%2F_next%2Fstatic%2Fimage%2Fpublic%2Fsvg%2Fquote.ab74647a05b78f921db7c664a795bb46.svg&w=96&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/static/image/public/svg/quote.ab74647a05b78f921db7c664a795bb46f16a.svg	(from https://www.spring-invest.com/our-offer)
14:54:18	242/242	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Wed,%2012%20Jul%202023%2009:24:18%20GMT	https://www.spring-invest.com/_next/image?url=%2F_next%2Fstatic%2Fimage%2Fpublic%2Fsvg%2Farrow-right__light.91bfc75f6d1d2aaffac9aab02826de51.svg&w=32&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/image.569227.delayed	(from https://www.spring-invest.com/our-offer)
14:54:19	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2012%20Jul%202023%2009:24:19%20GMT	https://www.spring-invest.com/nextimg/%2F_next%2Fstatic%2Fimage%2Fpublic%2Fsvg%2Farrow-right__light.91bfc75f6d1d2aaffac9aab02826de51.svg/32/75?url=%2F_next%2Fstatic%2Fimage%2Fpublic%2Fsvg%2Farrow-right__light.91bfc75f6d1d2aaffac9aab02826de51.svg&w=32&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/nextimg/_next/static/image/public/svg/arrow-right__light.91bfc75f6d1d2aaffac9aab02826de51.svg/32/75.579227.delayed	(from https://www.spring-invest.com/our-offer)
14:54:20	489/489	---M--	200	added ('OK')	image/svg+xml	etag:%22e7697efd7ad61c5e9dda3d471f8daf09-ssl%22	https://www.spring-invest.com/_next/static/image/public/svg/arrow-right__light.91bfc75f6d1d2aaffac9aab02826de51.svg?url=%2F_next%2Fstatic%2Fimage%2Fpublic%2Fsvg%2Farrow-right__light.91bfc75f6d1d2aaffac9aab02826de51.svg&w=32&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/static/image/public/svg/arrow-right__light.91bfc75f6d1d2aaffac9aab02826de519227.svg	(from https://www.spring-invest.com/our-offer)
14:54:21	220/220	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Wed,%2012%20Jul%202023%2009:24:21%20GMT	https://www.spring-invest.com/_next/image?url=%2F_next%2Fstatic%2Fimage%2Fpublic%2Fsvg%2Fworld.23d26ca9c874e5e7c0db053fdf5ab7ac.svg&w=1080&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/image.59cc98.delayed	(from https://www.spring-invest.com/investment-thesis)
14:54:21	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2012%20Jul%202023%2009:24:22%20GMT	https://www.spring-invest.com/nextimg/%2F_next%2Fstatic%2Fimage%2Fpublic%2Fsvg%2Fworld.23d26ca9c874e5e7c0db053fdf5ab7ac.svg/1080/75?url=%2F_next%2Fstatic%2Fimage%2Fpublic%2Fsvg%2Fworld.23d26ca9c874e5e7c0db053fdf5ab7ac.svg&w=1080&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/nextimg/_next/static/image/public/svg/world.23d26ca9c874e5e7c0db053fdf5ab7ac.svg/1080/75.5acc98.delayed	(from https://www.spring-invest.com/investment-thesis)
14:54:22	914/914	---M--	200	added ('OK')	image/svg+xml	etag:%22a52d44b6a0b83523a8eaa5ac39124bb5-ssl%22	https://www.spring-invest.com/_next/static/image/public/svg/world.23d26ca9c874e5e7c0db053fdf5ab7ac.svg?url=%2F_next%2Fstatic%2Fimage%2Fpublic%2Fsvg%2Fworld.23d26ca9c874e5e7c0db053fdf5ab7ac.svg&w=1080&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/static/image/public/svg/world.23d26ca9c874e5e7c0db053fdf5ab7accc98.svg	(from https://www.spring-invest.com/investment-thesis)
14:54:22	208/208	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Wed,%2012%20Jul%202023%2009:24:22%20GMT	https://www.spring-invest.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F909x909%2F430f1156e6%2Fcabaia-2.png&w=640&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/image.5c4cc6.delayed	(from https://www.spring-invest.com/portfolio)
14:54:24	20292/20292	---MC-	200	added ('OK')	image/png	etag:%224f44-nBuu/xVPOSWB8mvH6eQx4E8VjAA%22	https://www.spring-invest.com/nextimg/https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F909x909%2F430f1156e6%2Fcabaia-2.png/640/75?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F909x909%2F430f1156e6%2Fcabaia-2.png&w=640&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/nextimg/https_/a.storyblok.com/f/125099/909x909/430f1156e6/cabaia-2.png/640/754cc6.png	(from https://www.spring-invest.com/portfolio)
14:54:24	206/206	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Wed,%2012%20Jul%202023%2009:24:24%20GMT	https://www.spring-invest.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F1473x373%2F7bb1885824%2Facolyt.png&w=640&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/image.5e25c0.delayed	(from https://www.spring-invest.com/portfolio)
14:54:25	3357/3357	---MC-	200	added ('OK')	image/png	etag:%22d1d-Xbq5fKl1O1yC7U2eYm+jfFoDytE%22	https://www.spring-invest.com/nextimg/https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F1473x373%2F7bb1885824%2Facolyt.png/640/75?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F1473x373%2F7bb1885824%2Facolyt.png&w=640&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/nextimg/https_/a.storyblok.com/f/125099/1473x373/7bb1885824/acolyt.png/640/7525c0.png	(from https://www.spring-invest.com/portfolio)
14:54:25	220/220	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Wed,%2012%20Jul%202023%2009:24:25%20GMT	https://www.spring-invest.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F955x417%2Fc7d5117f68%2Flogo-datahawk2.png&w=640&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/image.60e44c.delayed	(from https://www.spring-invest.com/portfolio)
14:54:26	13283/13283	---MC-	200	added ('OK')	image/png	etag:%2233e3-zoRD/YuDzObxvFvMHqyORcCnpw8%22	https://www.spring-invest.com/nextimg/https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F955x417%2Fc7d5117f68%2Flogo-datahawk2.png/640/75?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F955x417%2Fc7d5117f68%2Flogo-datahawk2.png&w=640&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/nextimg/https_/a.storyblok.com/f/125099/955x417/c7d5117f68/logo-datahawk2.png/640/75e44c.png	(from https://www.spring-invest.com/portfolio)
14:54:26	220/220	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Wed,%2012%20Jul%202023%2009:24:27%20GMT	https://www.spring-invest.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F890x516%2F554ee35c04%2Flogo-easypicky.png&w=640&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/image.620828.delayed	(from https://www.spring-invest.com/portfolio)
14:54:27	20310/20310	---MC-	200	added ('OK')	image/png	etag:%224f56-Tijw8h48jLBfwaMmNpssVtuBLSY%22	https://www.spring-invest.com/nextimg/https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F890x516%2F554ee35c04%2Flogo-easypicky.png/640/75?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F890x516%2F554ee35c04%2Flogo-easypicky.png&w=640&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/nextimg/https_/a.storyblok.com/f/125099/890x516/554ee35c04/logo-easypicky.png/640/750828.png	(from https://www.spring-invest.com/portfolio)
14:54:28	202/202	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Wed,%2012%20Jul%202023%2009:24:28%20GMT	https://www.spring-invest.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F842x346%2F033dc3bf0c%2Fsmala.jpg&w=640&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/image.64b897.delayed	(from https://www.spring-invest.com/portfolio)
14:54:28	11987/11987	---MC-	200	added ('OK')	image/jpeg	etag:%222ed3-SMTQV5uGa3ObEu1hoPj+5G4S614%22	https://www.spring-invest.com/nextimg/https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F842x346%2F033dc3bf0c%2Fsmala.jpg/640/75?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F842x346%2F033dc3bf0c%2Fsmala.jpg&w=640&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/nextimg/https_/a.storyblok.com/f/125099/842x346/033dc3bf0c/smala.jpg/640/75b897.jpg	(from https://www.spring-invest.com/portfolio)
14:54:29	206/206	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Wed,%2012%20Jul%202023%2009:24:29%20GMT	https://www.spring-invest.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2Fx%2F8f6d995c25%2Fmediarithmics.svg&w=640&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/image.6638a1.delayed	(from https://www.spring-invest.com/portfolio)
14:54:29	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2012%20Jul%202023%2009:24:30%20GMT	https://www.spring-invest.com/nextimg/https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2Fx%2F8f6d995c25%2Fmediarithmics.svg/640/75?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2Fx%2F8f6d995c25%2Fmediarithmics.svg&w=640&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/nextimg/https_/a.storyblok.com/f/125099/x/8f6d995c25/mediarithmics.svg/640/75.6738a1.delayed	(from https://www.spring-invest.com/portfolio)
14:54:30	202/202	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Wed,%2012%20Jul%202023%2009:24:30%20GMT	https://www.spring-invest.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F650x649%2F5f48597585%2Fadd14.png&w=640&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/image.6892fa.delayed	(from https://www.spring-invest.com/portfolio)
14:54:31	4038/4038	---MC-	200	added ('OK')	image/png	etag:%22fc6-7qITb6S4E9TJACay+4KfcB0cqYo%22	https://www.spring-invest.com/nextimg/https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F650x649%2F5f48597585%2Fadd14.png/640/75?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F650x649%2F5f48597585%2Fadd14.png&w=640&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/nextimg/https_/a.storyblok.com/f/125099/650x649/5f48597585/add14.png/640/7592fa.png	(from https://www.spring-invest.com/portfolio)
14:54:31	228/228	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Wed,%2012%20Jul%202023%2009:24:31%20GMT	https://www.spring-invest.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F2121x2121%2F73461407d0%2Fportrait-xavier.jpg&w=3840&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/image.6a97d4.delayed	(from https://www.spring-invest.com/team)
14:54:32	230/230	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Wed,%2012%20Jul%202023%2009:24:32%20GMT	https://www.spring-invest.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F2405x2405%2F58886325b3%2Fportrait-laurent.jpg&w=3840&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/image.6c46c8.delayed	(from https://www.spring-invest.com/team)
14:54:32	476714/476714	---MC-	200	added ('OK')	image/jpeg	etag:%227462a-osILk1i7Gc0CpZqd0X7nT7Dnq7Q%22	https://www.spring-invest.com/nextimg/https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F2121x2121%2F73461407d0%2Fportrait-xavier.jpg/3840/75?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F2121x2121%2F73461407d0%2Fportrait-xavier.jpg&w=3840&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/nextimg/https_/a.storyblok.com/f/125099/2121x2121/73461407d0/portrait-xavier.jpg/3840/7597d4.jpg	(from https://www.spring-invest.com/team)
14:54:34	234/234	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Wed,%2012%20Jul%202023%2009:24:34%20GMT	https://www.spring-invest.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F1996x1996%2F86249e322b%2Fportrait-alexandre.jpg&w=3840&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/image.6e7853.delayed	(from https://www.spring-invest.com/team)
14:54:34	648104/648104	---MC-	200	added ('OK')	image/jpeg	etag:%229e3a8-69FQU3qmV6OizuzY1K/pYnppkTg%22	https://www.spring-invest.com/nextimg/https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F2405x2405%2F58886325b3%2Fportrait-laurent.jpg/3840/75?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F2405x2405%2F58886325b3%2Fportrait-laurent.jpg&w=3840&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/nextimg/https_/a.storyblok.com/f/125099/2405x2405/58886325b3/portrait-laurent.jpg/3840/7546c8.jpg	(from https://www.spring-invest.com/team)
14:54:35	430540/430540	---MC-	200	added ('OK')	image/jpeg	etag:%22691cc-VcGftv7U5zPwUzUOm1Oa7atMI1U%22	https://www.spring-invest.com/nextimg/https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F1996x1996%2F86249e322b%2Fportrait-alexandre.jpg/3840/75?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F1996x1996%2F86249e322b%2Fportrait-alexandre.jpg&w=3840&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/nextimg/https_/a.storyblok.com/f/125099/1996x1996/86249e322b/portrait-alexandre.jpg/3840/757853.jpg	(from https://www.spring-invest.com/team)
14:54:35	214/214	---MC-	301	error ('Moved%20Permanently')	text/plain	date:Wed,%2012%20Jul%202023%2009:24:35%20GMT	https://www.spring-invest.com/_next/image?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F5472x3648%2Fbee8c1db11%2Fdsc01018.JPG&w=3840&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/_next/image.70f2dc.delayed	(from https://www.spring-invest.com/team)
14:54:37	371257/371257	---MC-	200	added ('OK')	image/jpeg	etag:%225aa39-advgwmW9wkdYBxmjt7rodGMdt18%22	https://www.spring-invest.com/nextimg/https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F5472x3648%2Fbee8c1db11%2Fdsc01018.JPG/3840/75?url=https%3A%2F%2Fa.storyblok.com%2Ff%2F125099%2F5472x3648%2Fbee8c1db11%2Fdsc01018.JPG&w=3840&q=75	C:/My%20Web%20Sites/WEB_ONE/www.spring-invest.com/nextimg/https_/a.storyblok.com/f/125099/5472x3648/bee8c1db11/dsc01018.JPG/3840/75f2dc.jpg	(from https://www.spring-invest.com/team)
